service,operation,status_code,error_code,error_message,is_implemented
route53,ListVPCAssociationAuthorizations,501,InternalFailure,API action 'ListVPCAssociationAuthorizations' for service 'route53' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
route53,TestDNSAnswer,501,InternalFailure,API action 'TestDNSAnswer' for service 'route53' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
route53,UpdateHealthCheck,500,InternalError,"exception while calling route53.UpdateHealthCheck: Traceback (most recent call last):
  File ""/opt/code/localstack/localstack/aws/chain.py"", line 90, in handle
    handler(self, self.context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 122, in __call__
    handler(chain, context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 92, in __call__
    skeleton_response = self.skeleton.invoke(context)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 153, in invoke
    return self.dispatch_request(context, instance)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 165, in dispatch_request
    result = handler(context, instance) or {}
  File ""/opt/code/localstack/localstack/aws/forwarder.py"", line 67, in _call
    return fallthrough_handler(context, req)
  File ""/opt/code/localstack/localstack/services/moto.py"", line 83, in _proxy_moto
    return call_moto(context)
  File ""/opt/code/localstack/localstack/services/moto.py"", line 46, in call_moto
    return dispatch_to_backend(context, dispatch_to_moto, include_response_metadata)
  File ""/opt/code/localstack/localstack/aws/forwarder.py"", line 120, in dispatch_to_backend
    http_response = http_request_dispatcher(context)
  File ""/opt/code/localstack/localstack/services/moto.py"", line 111, in dispatch_to_moto
    response = dispatch(request, request.url, request.headers)
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/route53/responses.py"", line 333, in health_check_response2
    health_check = self.backend.update_health_check(
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/route53/models.py"", line 708, in update_health_check
    raise NoSuchHealthCheck()
TypeError: NoSuchHealthCheck.__init__() missing 1 required positional argument: 'health_check_id'
",True
route53,UpdateHostedZoneComment,404,NoSuchHostedZone,No hosted zone found with ID: global,True
route53,UpdateTrafficPolicyComment,501,InternalFailure,API action 'UpdateTrafficPolicyComment' for service 'route53' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
route53,UpdateTrafficPolicyInstance,501,InternalFailure,API action 'UpdateTrafficPolicyInstance' for service 'route53' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
route53resolver,AssociateFirewallRuleGroup,400,ValidationException,[RSLVR-02017] The priority value you provided is reserved. Provide a number between '100' and '9900'. Trace Id: '1-3a6e330b-d3c960efafe6ec21254f1748',True
route53resolver,AssociateResolverEndpointIpAddress,400,ResourceNotFoundException,Resolver endpoint with ID 'snazzy' does not exist,True
route53resolver,AssociateResolverQueryLogConfig,200,,,True
route53resolver,AssociateResolverRule,400,ResourceNotFoundException,Resolver rule with ID 'umlaut' does not exist.,True
route53resolver,CreateFirewallDomainList,200,,,True
route53resolver,CreateFirewallRule,200,,,True
route53resolver,CreateFirewallRuleGroup,200,,,True
route53resolver,CreateResolverEndpoint,400,InvalidParameterException,"[RSLVR-00408] Malformed security group ID: ""Invalid id: ""python"" (expecting ""sg-..."")"".",True
route53resolver,CreateResolverQueryLogConfig,400,ResourceNotFoundException,[RSLVR-01014] An Amazon Resource Name (ARN) for the destination is required. Trace Id: '1-a39c7176-427a2f6384365b7f1acbfbd0',True
route53resolver,CreateResolverRule,400,InvalidParameterException,Invalid IP address: 'aaaaaaa',True
route53resolver,DeleteFirewallDomainList,400,ResourceNotFoundException,Can't find the resource with ID 'latest'. Trace Id: '1-8441c9e6-9e568d6fda196279581b83bf',True
route53resolver,DeleteFirewallRule,400,ResourceNotFoundException,Can't find the resource with ID 'foobar'. Trace Id: '1-a3da18d5-47476812490f23554a43cec2',True
route53resolver,DeleteFirewallRuleGroup,400,ResourceNotFoundException,Can't find the resource with ID 'global'. Trace Id: '1-a33836ab-dd22dcb806a5f3fed14537be',True
route53resolver,DeleteResolverEndpoint,400,ResourceNotFoundException,Resolver endpoint with ID 'snazzy' does not exist,True
route53resolver,DeleteResolverQueryLogConfig,400,ResourceNotFoundException,[RSLVR-01601] The specified query logging configuration doesn't exist. Trace Id: '1-0aa23f94-4564372946ba81ef874fca2d',True
route53resolver,DeleteResolverRule,400,ResourceNotFoundException,"[RSLVR-00703] Resolver rule with ID ""snazzy"" does not exist.",True
route53resolver,DisassociateFirewallRuleGroup,400,ResourceNotFoundException,[RSLVR-02025] Can't find the resource with ID 'poncho'. Trace Id: '1-885f4cb5-51f33829286fe50d4e053148',True
route53resolver,DisassociateResolverEndpointIpAddress,400,ResourceNotFoundException,Resolver endpoint with ID 'snazzy' does not exist,True
route53resolver,DisassociateResolverQueryLogConfig,400,ResourceNotFoundException,[RSLVR-01602] The specified query logging configuration association doesn't exist. Trace Id: '1-02b6fb14-c59240bf65efa5812ade45d3',True
route53resolver,DisassociateResolverRule,400,ResourceNotFoundException,"[RSLVR-00703] Resolver rule with ID ""umlaut"" does not exist.",True
route53resolver,GetFirewallConfig,400,ValidationException,[RSLVR-02025] Can't find the resource with ID : 'except'. Trace Id: '1-fa0a4c9d-b7401d13b9b8ab31a2729865',True
route53resolver,GetFirewallDomainList,400,ResourceNotFoundException,Can't find the resource with ID 'proton'. Trace Id: '1-14c49389-e573f37b1ff73a251630a737',True
route53resolver,GetFirewallRuleGroup,400,ResourceNotFoundException,Can't find the resource with ID 'proton'. Trace Id: '1-c78536f9-31c8af7ed5d36032eb662cb5',True
route53resolver,GetFirewallRuleGroupAssociation,400,ResourceNotFoundException,[RSLVR-02025] Can't find the resource with ID 'mohawk'. Trace Id: '1-de35a5f1-77cb2207773a9d721cf97128',True
route53resolver,GetFirewallRuleGroupPolicy,501,InternalFailure,API action 'GetFirewallRuleGroupPolicy' for service 'route53resolver' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
route53resolver,GetResolverConfig,501,InternalFailure,API action 'GetResolverConfig' for service 'route53resolver' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
route53resolver,GetResolverDnssecConfig,501,InternalFailure,API action 'GetResolverDnssecConfig' for service 'route53resolver' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
route53resolver,GetResolverEndpoint,400,ResourceNotFoundException,Resolver endpoint with ID 'umlaut' does not exist,True
route53resolver,GetResolverQueryLogConfig,400,ResourceNotFoundException,[RSLVR-01601] The specified query logging configuration doesn't exist. Trace Id: '1-bd75170b-7538555358d149f521a56fe8',True
route53resolver,GetResolverQueryLogConfigAssociation,400,ResourceNotFoundException,[RSLVR-01601] The specified query logging configuration doesn't exist. Trace Id: '1-9c7041f7-29593554c37ecd2537807431',True
route53resolver,GetResolverQueryLogConfigPolicy,501,InternalFailure,API action 'GetResolverQueryLogConfigPolicy' for service 'route53resolver' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
route53resolver,GetResolverRule,400,ResourceNotFoundException,Resolver rule with ID 'mohawk' does not exist,True
route53resolver,GetResolverRuleAssociation,400,ResourceNotFoundException,ResolverRuleAssociation 'umlaut' does not Exist,True
route53resolver,GetResolverRulePolicy,501,InternalFailure,API action 'GetResolverRulePolicy' for service 'route53resolver' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
route53resolver,ImportFirewallDomains,501,InternalFailure,API action 'ImportFirewallDomains' for service 'route53resolver' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
route53resolver,ListFirewallConfigs,200,,,True
route53resolver,ListFirewallDomainLists,200,,,True
route53resolver,ListFirewallDomains,200,,,True
route53resolver,ListFirewallRuleGroupAssociations,501,InternalFailure,API action 'ListFirewallRuleGroupAssociations' for service 'route53resolver' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
route53resolver,ListFirewallRuleGroups,200,,,True
route53resolver,ListFirewallRules,400,ResourceNotFoundException,Can't find the resource with ID 'foobar'. Trace Id: '1-5108f986-a74dacdd019c404956997bbf',True
route53resolver,ListResolverConfigs,501,InternalFailure,API action 'ListResolverConfigs' for service 'route53resolver' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
route53resolver,ListResolverDnssecConfigs,501,InternalFailure,API action 'ListResolverDnssecConfigs' for service 'route53resolver' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
route53resolver,ListResolverEndpointIpAddresses,400,InvalidNextTokenException,Invalid value passed for the NextToken parameter,True
route53resolver,ListResolverEndpoints,400,InvalidNextTokenException,Invalid value passed for the NextToken parameter,True
route53resolver,ListResolverQueryLogConfigAssociations,200,,,True
route53resolver,ListResolverQueryLogConfigs,200,,,True
route53resolver,ListResolverRuleAssociations,400,InvalidNextTokenException,Invalid value passed for the NextToken parameter,True
route53resolver,ListResolverRules,400,InvalidNextTokenException,Invalid value passed for the NextToken parameter,True
route53resolver,ListTagsForResource,400,InvalidNextTokenException,Invalid value passed for the NextToken parameter,True
route53resolver,PutFirewallRuleGroupPolicy,501,InternalFailure,API action 'PutFirewallRuleGroupPolicy' for service 'route53resolver' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
